replication,day,station,m3_in,m3_out,batches_processed
3,330,drymill,68.695,65.02,4
3,330,secado,74.095,71.351,5
3,331,aserradero,148.268,74.785,5
3,331,bano,14.626,14.591,1
3,331,drymill,56.083,52.828,3
3,331,secado,45.219,43.691,3
3,332,aserradero,181.088,90.581,6
3,332,bano,15.279,15.279,1
3,332,drymill,55.26,52.211,3
3,332,impregnado,13.83,13.716,1
3,332,secado,74.833,73.201,5
3,333,bano,14.925,14.771,1
3,333,drymill,14.399,13.699,1
3,334,aserradero,177.695,89.11500000000001,6
3,334,bano,15.934,15.84,1
3,334,drymill,45.748999999999995,43.408,3
3,334,secado,62.177,60.159,4
3,335,drymill,14.723,14.099,1
3,335,impregnado,13.999,13.708,1
3,335,secado,14.7,14.169,1
3,336,aserradero,149.554,75.41,5
3,336,bano,46.435,46.162,3
3,336,drymill,30.469,28.961,2
3,336,secado,14.892,14.259,1
3,337,aserradero,61.859,30.625,2
3,337,bano,14.576,14.576,1
3,337,drymill,29.191000000000003,27.504,2
3,337,impregnado,13.297,13.297,1
3,337,secado,31.017000000000003,30.519,2
3,338,aserradero,180.853,90.865,6
3,338,bano,15.779,15.312,1
3,338,drymill,42.075,40.019,3
3,338,impregnado,14.721,14.721,1
3,338,secado,60.622,58.11,4
3,339,aserradero,150.547,74.783,5
3,339,bano,30.163,29.77,2
3,339,drymill,43.341,40.721000000000004,3
3,339,impregnado,40.659,40.481,3
3,339,secado,43.804,42.316,3
3,340,aserradero,154.265,77.379,5
3,340,bano,29.503,28.724,2
3,340,drymill,43.535,41.739000000000004,3
3,340,impregnado,13.379,13.154,1
3,340,secado,29.642000000000003,28.481,2
3,341,aserradero,174.786,86.959,6
3,341,drymill,71.881,67.594,5
3,341,secado,76.976,74.107,5
3,342,aserradero,28.941,14.289,1
3,342,secado,43.062,42.042,2
3,343,aserradero,148.663,74.298,5
3,343,bano,62.157000000000004,61.39,4
3,343,drymill,60.117999999999995,57.644,3
3,343,impregnado,28.759,28.278,1
3,343,secado,31.852999999999998,31.139,2
3,344,aserradero,120.738,60.129,4
3,344,drymill,43.149,40.964,2
3,344,secado,30.148,28.891,2
3,345,aserradero,91.025,45.452,3
3,345,bano,15.056,14.96,1
3,345,drymill,42.285,40.839,3
3,345,impregnado,14.853,14.853,1
3,345,secado,44.56,42.763999999999996,3
3,346,aserradero,175.465,88.053,6
3,346,bano,14.696,14.4,1
3,346,drymill,75.253,70.777,4
3,346,secado,73.852,71.733,5
3,347,aserradero,118.935,58.93,4
3,347,bano,31.302,30.863999999999997,2
3,347,drymill,29.674999999999997,28.675,2
3,347,impregnado,14.513,14.513,1
3,347,secado,31.213,29.93,2
3,348,aserradero,177.655,88.694,6
3,348,drymill,74.204,70.542,4
3,348,impregnado,40.388999999999996,40.123999999999995,2
3,348,secado,76.61500000000001,75.301,5
3,349,secado,30.82,29.47,2
3,350,aserradero,116.72,58.44,4
3,350,bano,29.795,29.331,2
3,350,drymill,57.652,54.571,4
3,350,impregnado,13.467,13.467,1
3,350,secado,30.406,30.019,2
3,351,aserradero,150.124,75.277,5
3,351,bano,30.789,30.52,2
3,351,drymill,28.879,27.521,2
3,351,secado,28.671,27.987,2
3,352,aserradero,177.787,89.146,6
3,352,bano,15.344,14.864,1
3,352,drymill,57.917,55.276,4
3,352,impregnado,14.084,13.912,1
3,352,secado,75.33,72.901,5
3,353,aserradero,208.389,105.06700000000001,7
3,353,bano,15.795,15.546,1
3,353,drymill,75.943,72.671,5
3,353,secado,58.824,56.744,4
3,354,aserradero,118.926,59.995,4
3,354,bano,29.181,28.826999999999998,2
3,354,drymill,42.699,40.618,2
3,354,secado,58.939,57.136,3
3,355,aserradero,120.869,60.217,4
3,355,bano,30.17,29.737000000000002,2
3,355,drymill,46.038,43.825,3
3,355,impregnado,27.43,26.985,2
3,355,secado,43.342,42.378,3
3,356,aserradero,28.758,14.206,1
3,356,secado,14.311,14.184,1
3,357,aserradero,114.39,57.132999999999996,4
3,357,bano,14.567,14.567,1
3,357,drymill,57.473,54.167,4
3,357,impregnado,14.663,14.163,1
3,357,secado,28.035,27.387999999999998,2
3,358,aserradero,148.594,74.693,5
3,358,bano,29.322000000000003,28.729,2
3,358,drymill,43.573,41.054,3
3,358,impregnado,28.878999999999998,28.391,2
3,358,secado,43.806,42.525,3
3,359,aserradero,143.316,71.775,5
3,359,bano,15.855,15.855,1
3,359,drymill,57.778999999999996,54.842999999999996,3
3,359,impregnado,13.071,13.049,1
3,359,secado,76.869,75.542,5
3,360,aserradero,180.916,90.593,6
3,360,drymill,72.39099999999999,69.572,4
3,360,secado,75.536,72.425,5
3,361,aserradero,152.018,76.348,5
3,361,bano,15.321,15.193,1
3,361,drymill,71.225,67.645,5
3,361,impregnado,28.872,28.727,2
3,361,secado,74.209,72.469,5
3,362,aserradero,180.189,90.179,6
3,362,drymill,60.212999999999994,57.083,3
3,362,impregnado,27.466,26.939,2
3,362,secado,59.573,58.046,4
3,363,drymill,13.749,13.25,1
3,363,secado,14.883,14.779,1
3,364,aserradero,148.166,73.46000000000001,5
3,364,bano,28.249000000000002,27.869,2
3,364,drymill,44.858999999999995,43.061,3
3,364,secado,30.342,29.83,2
4,0,aserradero,141.607,70.814,5
4,0,bano,30.564999999999998,29.967,2
4,0,drymill,21.697000000000003,20.231,2
4,0,impregnado,12.05,11.876,1
4,0,secado,23.227,22.42,2
4,1,aserradero,173.989,87.048,6
4,1,drymill,76.037,71.705,4
4,1,impregnado,55.202,54.949,3
4,1,secado,73.658,71.486,5
4,2,aserradero,154.359,76.617,5
4,2,bano,44.556,44.058,3
4,2,drymill,45.435,43.077,3
4,2,impregnado,28.371000000000002,28.048000000000002,2
4,2,secado,45.501999999999995,44.129,3
4,3,aserradero,184.115,91.649,6
4,3,bano,31.322000000000003,30.405,2
4,3,drymill,57.623,54.911,4
4,3,impregnado,27.921,27.573999999999998,2
4,3,secado,60.708999999999996,58.410000000000004,4
4,4,aserradero,122.90299999999999,61.58,4
4,4,bano,29.653,29.036,2
4,4,drymill,28.073,26.927,2
4,4,secado,46.196,44.943,3
4,5,aserradero,180.567,90.584,6
4,5,bano,44.618,43.439,3
4,5,drymill,30.414,28.365000000000002,2
4,5,secado,28.277,27.418999999999997,2
4,6,secado,15.342,14.789,1
4,7,aserradero,121.156,60.599,4
4,7,bano,14.89,14.744,1
4,7,drymill,56.754999999999995,54.3,3
4,7,impregnado,28.585,27.806,1
4,7,secado,30.942,29.859,2
4,8,aserradero,149.376,75.024,5
4,8,bano,46.28,45.285000000000004,3
4,8,drymill,43.525,41.38,3
4,8,impregnado,27.903,27.383,2
4,8,secado,44.307,42.834,3
4,9,aserradero,180.457,90.522,6
4,9,bano,28.544,27.926000000000002,2
4,9,drymill,30.65,29.213,2
4,9,impregnado,28.432000000000002,28.387999999999998,2
4,9,secado,31.087,30.016,2
4,10,aserradero,117.695,58.459,4
4,10,bano,15.083,14.62,1
4,10,drymill,75.338,71.44,4
4,10,impregnado,14.736,14.647,1
4,10,secado,77.088,74.473,5
4,11,aserradero,143.32999999999998,71.82900000000001,5
4,11,drymill,45.115,42.971,3
4,11,impregnado,13.466,13.406,1
4,11,secado,46.67,45.733999999999995,3
4,12,aserradero,88.86699999999999,44.620000000000005,3
4,12,bano,14.249,13.898,1
4,12,drymill,57.732,55.266,4
4,12,impregnado,28.945,28.636,2
4,12,secado,58.772,56.538,4
4,13,aserradero,30.664,15.381,1
4,13,secado,15.285,14.598,1
4,14,aserradero,149.986,74.749,5
4,14,bano,15.342,14.967,1
4,14,drymill,30.154,28.555,2
4,14,impregnado,13.536,13.467,1
4,14,secado,28.851,28.243000000000002,2
4,15,aserradero,149.344,74.939,5
4,15,bano,29.471,28.863999999999997,2
4,15,drymill,70.048,66.578,4
4,15,impregnado,27.84,27.341,2
4,15,secado,61.765,59.509,4
4,16,aserradero,146.874,73.086,5
4,16,drymill,59.763,56.807,4
4,16,impregnado,14.362,14.011,1
4,16,secado,61.744,59.527,4
4,17,aserradero,145.353,73.01,5
4,17,bano,31.088,30.761,2
4,17,drymill,56.937,54.226,3
4,17,impregnado,28.006,27.319000000000003,2
4,17,secado,57.333,54.796,3
4,18,aserradero,152.782,77.424,5
4,18,bano,29.793999999999997,29.685,2
4,18,drymill,58.308,55.331,4
4,18,impregnado,26.643,26.17,2
4,18,secado,59.284,57.043,4
4,19,aserradero,183.417,92.184,6
4,19,bano,15.345,15.345,1
4,19,drymill,57.181,54.67,4
4,19,impregnado,26.531,25.879,2
4,19,secado,61.966,59.513,4
4,20,impregnado,12.951,12.623,1
4,20,secado,14.871,14.226,1
4,21,aserradero,117.875,58.087,4
4,21,bano,46.932,46.263999999999996,3
4,21,drymill,13.716,13.267,1
4,22,aserradero,177.165,88.934,6
4,22,bano,15.896,15.55,1
4,22,drymill,42.072,39.736,3
4,22,impregnado,13.166,13.155,1
4,22,secado,59.653000000000006,57.459,4
4,23,aserradero,116.056,57.307,4
4,23,bano,30.548000000000002,30.272,2
4,23,drymill,58.179,55.68,3
4,23,impregnado,13.532,13.532,1
4,23,secado,45.543,43.603,3
4,24,aserradero,178.712,88.99,6
4,24,bano,14.933,14.855,1
4,24,drymill,57.368,54.208,4
4,24,impregnado,27.004,26.508,2
4,24,secado,59.491,57.686,4
4,25,aserradero,149.066,74.631,5
4,25,bano,30.951,30.369999999999997,2
4,25,drymill,73.856,70.209,4
4,25,impregnado,28.55,28.487000000000002,2
4,25,secado,75.701,72.914,5
4,26,aserradero,151.387,75.15899999999999,5
4,26,bano,14.011,13.893,1
4,26,drymill,41.613,39.873999999999995,3
4,26,secado,45.789,44.749,3
4,27,aserradero,29.154,14.691,1
4,27,secado,15.219,15.034,1
4,28,aserradero,150.575,74.838,5
4,28,bano,30.785,30.737000000000002,2
4,28,drymill,44.255,41.858000000000004,3
4,28,impregnado,13.873,13.873,1
4,28,secado,29.948999999999998,29.172,2
4,29,aserradero,91.788,46.066,3
4,29,bano,14.423,14.423,1
4,29,drymill,57.32,54.272,3
4,29,impregnado,26.697000000000003,26.697000000000003,2
4,29,secado,59.983000000000004,57.977,4
4,30,aserradero,170.047,85.293,6
4,30,bano,14.149,14.128,1
4,30,drymill,43.468,41.292,3
4,30,secado,60.869,58.484,4
4,31,aserradero,121.287,61.483,4
4,31,bano,13.89,13.599,1
4,31,drymill,43.916,41.26,3
4,31,impregnado,13.955,13.606,1
4,31,secado,29.291,28.021,2
4,32,aserradero,115.923,58.315,4
4,32,bano,15.902,15.514,1
4,32,drymill,57.03,54.266000000000005,4
4,32,impregnado,28.473,28.14,2
4,32,secado,59.247,56.629,4
4,33,aserradero,178.056,90.232,6
4,33,bano,14.645,14.547,1
4,33,drymill,73.878,71.131,5
4,33,impregnado,13.067,12.878,1
4,33,secado,77.206,75.706,5
4,34,aserradero,31.553,15.677,1
4,34,secado,30.063,29.479,2
4,35,aserradero,148.923,75.41,5
4,35,bano,15.288,15.133,1
4,35,drymill,57.363,54.311,3
4,35,impregnado,56.413,56.177,3
4,35,secado,30.654,30.309,2
4,36,aserradero,117.937,59.077,4
4,36,bano,15.764,15.764,1
4,36,drymill,56.701,53.707,4
4,36,secado,60.158,58.459,4
4,37,aserradero,182.216,90.953,6
4,37,bano,14.236,14.054,1
4,37,drymill,59.293,55.835,4
4,37,impregnado,28.072000000000003,28.072000000000003,2
4,37,secado,76.133,73.641,5
4,38,aserradero,90.544,45.271,3
4,38,drymill,72.369,68.34100000000001,4
4,38,impregnado,54.777,54.07,3
4,38,secado,60.663,58.616,4
4,39,aserradero,175.595,87.327,6
4,39,drymill,59.115,56.409,4
4,39,impregnado,14.677,14.677,1
4,39,secado,59.626,57.355,4
4,40,aserradero,147.314,73.334,5
4,40,bano,30.27,29.822,2
4,40,drymill,72.517,68.984,4
4,40,impregnado,25.837,25.709,1
4,40,secado,73.974,72.535,5
4,41,aserradero,31.002,15.295,1
4,41,secado,14.129,13.973,1
4,42,aserradero,152.87900000000002,75.127,5
4,42,drymill,27.749,26.397,2
4,42,secado,15.1,14.583,1
4,43,aserradero,146.928,73.997,5
4,43,bano,45.257999999999996,45.229,3
4,43,drymill,71.507,67.03800000000001,4
4,43,impregnado,14.82,14.82,1
4,43,secado,77.269,75.312,4
4,44,aserradero,185.357,92.669,6
4,44,bano,14.787,14.787,1
4,44,drymill,57.632,54.747,4
4,44,impregnado,26.078,25.489,2
4,44,secado,75.991,72.60300000000001,5
4,45,aserradero,152.987,77.095,5
4,45,drymill,85.423,82.291,5
4,45,impregnado,28.052,27.72,2
4,45,secado,75.213,73.096,5
4,46,aserradero,183.707,92.035,6
4,46,drymill,71.745,68.43,4
4,46,impregnado,54.444,53.662,4
4,46,secado,87.949,85.664,6
4,47,aserradero,123.958,61.501,4
4,47,bano,44.943,43.872,3
4,47,drymill,15.512,14.889,1
4,47,impregnado,13.773,13.695,1
4,47,secado,14.784,14.437,1
4,48,secado,14.547,14.211,1
4,49,aserradero,118.29400000000001,59.391,4
4,49,bano,15.395,15.395,1
4,49,drymill,75.646,72.414,4
4,49,impregnado,28.387999999999998,27.854999999999997,2
4,49,secado,45.814,44.294,3
4,50,aserradero,181.421,90.649,6
4,50,bano,30.451999999999998,30.184,2
4,50,drymill,27.936,26.923000000000002,2
4,50,impregnado,27.954,27.069,2
4,50,secado,43.764,42.266999999999996,3
4,51,aserradero,146.657,73.24000000000001,5
4,51,bano,30.951,30.951,2
4,51,drymill,60.88,57.826,3
4,51,impregnado,14.266,13.899,1
4,51,secado,45.193000000000005,43.702,3
4,52,aserradero,144.585,71.75,5
4,52,drymill,72.25,68.439,5
4,52,impregnado,13.557,13.457,1
4,52,secado,73.037,70.536,5
4,53,aserradero,182.15,90.88,6
4,53,bano,16.103,15.747,1
4,53,drymill,57.998,54.741,3
4,53,impregnado,12.814,12.556,1
4,53,secado,77.423,75.085,5
4,54,aserradero,150.088,75.038,5
4,54,bano,29.77,29.310000000000002,2
4,54,drymill,55.899,53.27,3
4,54,secado,58.483,56.515,4
4,55,aserradero,31.578,15.825,1
4,56,aserradero,150.199,75.581,5
4,56,bano,15.963,15.931,1
4,56,drymill,59.114999999999995,56.391,4
4,56,impregnado,14.302,14.302,1
4,56,secado,46.988,45.608999999999995,3
4,57,aserradero,151.40800000000002,74.852,5
4,57,bano,29.878,29.372,2
4,57,drymill,56.847,53.31,4
4,57,impregnado,13.265,13.265,1
4,57,secado,59.939,58.198,4
4,58,aserradero,151.276,75.791,5
4,58,bano,14.942,14.886,1
4,58,drymill,29.726,28.046,2
4,58,secado,28.21,27.176000000000002,2
4,59,aserradero,123.01,62.069,4
4,59,bano,29.567,29.424,2
4,59,drymill,59.084,55.599999999999994,3
4,59,impregnado,56.227000000000004,55.684,3
4,59,secado,57.385,55.918,3
4,60,aserradero,149.362,74.891,5
4,60,bano,15.397,15.397,1
4,60,drymill,57.227000000000004,54.403,4
4,60,impregnado,14.452,14.452,1
4,60,secado,58.18,56.638999999999996,4
4,61,aserradero,144.513,72.393,5
4,61,drymill,72.481,68.245,5
4,61,impregnado,41.275,40.602,3
4,61,secado,75.897,73.732,5
4,62,aserradero,30.84,15.776,1
4,62,secado,30.6,29.798000000000002,2
4,63,aserradero,157.653,78.436,5
4,63,bano,15.65,15.65,1
4,63,drymill,70.866,67.41499999999999,4
4,63,impregnado,29.44,28.578,1
4,63,secado,61.967,60.109,4
4,64,aserradero,180.06900000000002,90.099,6
4,64,bano,72.496,71.359,5
4,64,drymill,29.281,27.973,2
4,64,secado,15.545,14.893,1
4,65,aserradero,175.89,87.462,6
4,65,drymill,56.986000000000004,53.757999999999996,4
4,65,impregnado,40.301,39.9,3
4,65,secado,75.743,74.261,5
4,66,aserradero,149.58,74.768,5
4,66,bano,15.11,14.938,1
4,66,drymill,73.275,69.174,5
4,66,impregnado,41.716,41.591,3
4,66,secado,62.474,59.984,4
4,67,aserradero,57.498,28.77,2
4,67,drymill,45.427,43.197,2
4,67,impregnado,42.145,41.682,2
4,67,secado,45.155,43.587,3
4,68,aserradero,155.255,77.624,5
4,68,bano,45.098,45.098,3
4,68,drymill,28.478,26.934,2
4,68,impregnado,12.925,12.925,1
4,68,secado,28.299999999999997,27.192999999999998,2
4,69,aserradero,28.134,14.236,1
4,69,secado,15.607,15.513,1
4,70,aserradero,152.677,75.888,5
4,70,bano,14.995,14.995,1
4,70,drymill,43.617,41.703,3
4,70,secado,43.124,41.159,3
4,71,aserradero,119.62,59.699,4
4,71,bano,30.107,29.691,2
4,71,drymill,43.519999999999996,41.828,3
4,71,impregnado,14.273,14.273,1
4,71,secado,27.853,27.197,2
4,72,aserradero,149.921,75.093,5
4,72,bano,14.221,14.085,1
4,72,drymill,56.418,53.89,3
4,72,impregnado,29.418,29.418,1
4,72,secado,60.697,59.202,4
4,73,aserradero,147.973,73.923,5
4,73,bano,15.336,15.336,1
4,73,drymill,72.246,68.599,4
4,73,impregnado,13.008,12.912,1
4,73,secado,78.304,75.65299999999999,5
4,74,aserradero,153.15699999999998,75.81700000000001,5
4,74,drymill,59.677,56.55,4
4,74,impregnado,14.381,14.381,1
4,74,secado,61.253,60.3,4
4,75,aserradero,147.381,73.046,5
4,75,bano,45.528,45.303,3
4,75,drymill,28.113,26.308,2
4,75,impregnado,27.101999999999997,26.862000000000002,2
4,75,secado,29.744999999999997,29.028,2
4,76,aserradero,30.38,15.552,1
4,76,secado,28.968,27.768,2
4,77,aserradero,148.885,75.126,5
4,77,drymill,71.023,67.556,5
4,77,impregnado,26.988999999999997,26.560000000000002,2
4,77,secado,45.816,44.365,3
4,78,aserradero,153.391,77.265,5
4,78,bano,14.327,13.999,1
4,78,drymill,76.253,72.96,4
4,78,impregnado,27.668,27.308999999999997,2
4,78,secado,72.899,71.372,5
4,79,aserradero,146.785,73.68,5
4,79,bano,45.066,44.546,3
4,79,drymill,45.236000000000004,42.701,3
4,79,impregnado,27.512999999999998,27.378,2
4,79,secado,44.388,43.588,3
4,80,aserradero,178.804,90.298,6
4,80,bano,44.584,44.316,3
4,80,drymill,44.259,42.327,3
4,80,secado,44.942,43.973,3
4,81,aserradero,179.832,90.235,6
4,81,bano,14.979,14.634,1
4,81,drymill,43.323,40.684,3
4,81,secado,47.709,46.641999999999996,3
4,82,aserradero,146.608,72.713,5
4,82,bano,14.251,14.183,1
4,82,drymill,56.928,53.837,4
4,82,impregnado,40.311,39.962,3
4,82,secado,75.962,73.835,5
4,83,aserradero,29.491,14.718,1
4,83,secado,14.42,14.093,1
4,84,aserradero,149.754,74.314,5
4,84,bano,46.361999999999995,46.361999999999995,3
4,84,drymill,44.85,41.875,3
4,84,impregnado,14.03,13.665,1
4,84,secado,14.368,13.641,1
4,85,aserradero,123.781,61.335,4
4,85,bano,16.046,15.599,1
4,85,drymill,57.85,55.598,4
4,85,impregnado,27.601,27.222,2
4,85,secado,57.691,55.501999999999995,4
4,86,aserradero,182.202,92.03999999999999,6
4,86,bano,14.82,14.82,1
4,86,drymill,58.155,54.33,4
4,86,impregnado,39.914,38.865,3
4,86,secado,58.678,57.04,4
4,87,aserradero,121.65899999999999,60.776,4
4,87,drymill,72.394,68.611,4
4,87,secado,71.857,70.42099999999999,5
4,88,aserradero,118.723,60.077,4
4,88,bano,15.748,15.363,1
4,88,drymill,57.489,54.406,4
4,88,impregnado,28.503,28.11,2
4,88,secado,57.782,56.168,4
4,89,aserradero,147.629,73.856,5
4,89,bano,16.06,15.893,1
4,89,drymill,59.554,56.111999999999995,4
4,89,impregnado,14.355,14.143,1
4,89,secado,61.433,59.414,4
4,90,aserradero,32.062,15.944,1
4,90,secado,15.79,15.014,1
4,91,aserradero,147.586,73.4,5
4,91,bano,15.476,15.476,1
4,91,drymill,43.135999999999996,40.662,3
4,91,impregnado,13.535,13.241,1
4,91,secado,45.057,43.623,3
4,92,aserradero,148.973,73.791,5
4,92,bano,27.917,27.711,2
4,92,drymill,59.328,55.908,3
4,92,secado,47.214,45.93,3
4,93,aserradero,150.244,75.208,5
4,93,bano,15.312,15.297,1
4,93,drymill,71.353,68.759,4
4,93,impregnado,14.589,14.273,1
4,93,secado,75.268,72.611,5
4,94,aserradero,176.96,88.005,6
4,94,drymill,57.01,54.233,4
4,94,impregnado,14.66,14.48,1
4,94,secado,73.557,70.469,5
4,95,aserradero,120.07,59.323,4
4,95,bano,14.756,14.308,1
4,95,drymill,70.668,66.675,4
4,95,impregnado,28.07,27.719,2
4,95,secado,60.109,58.641999999999996,4
4,96,aserradero,153.627,76.893,5
4,96,bano,15.659,15.581,1
4,96,drymill,27.738,26.094,2
4,96,impregnado,14.373,14.254,1
4,96,secado,30.408,29.181,2
4,98,aserradero,146.714,72.095,5
4,98,bano,15.437,15.437,1
4,98,drymill,59.331,56.227000000000004,3
4,98,impregnado,27.28,27.28,1
4,98,secado,58.322,56.093,4
4,99,aserradero,150.443,74.912,5
4,99,bano,46.24,45.963,3
4,99,drymill,27.728,26.602,2
4,99,impregnado,13.263,13.263,1
4,99,secado,45.589,44.416,3
4,100,aserradero,118.699,59.177,4
4,100,bano,44.236999999999995,43.834,3
4,100,drymill,43.174,41.16,3
4,100,impregnado,28.451,28.024,2
4,100,secado,31.055999999999997,30.103,2
4,101,aserradero,148.889,74.883,5
4,101,bano,29.863,29.423000000000002,2
4,101,drymill,30.599,29.686,2
4,101,impregnado,12.945,12.945,1
4,101,secado,45.736,44.035,3
4,102,aserradero,143.704,72.182,5
4,102,bano,15.605,15.235,1
4,102,drymill,56.186,52.809,3
4,102,secado,59.447,58.038,4
4,103,aserradero,177.204,88.81,6
4,103,bano,16.105,16.105,1
4,103,drymill,71.037,67.324,5
4,103,secado,57.400999999999996,56.653,4
4,104,secado,16.021,15.699,1
4,105,aserradero,126.219,62.387,4
4,105,bano,46.144,46.144,3
4,105,drymill,14.784,14.279,1
4,105,secado,15.716,15.4,1
4,106,aserradero,155.308,77.7,5
4,106,bano,30.0,29.488,2
4,106,drymill,42.607,40.059,3
4,106,impregnado,26.64,26.277,2
4,106,secado,46.152,44.671,3
4,107,aserradero,178.398,88.896,6
4,107,drymill,74.12,70.875,5
4,107,impregnado,27.954,27.521,2
4,107,secado,76.278,73.78,5
4,108,aserradero,85.334,43.25,3
4,108,bano,15.312,15.245,1
4,108,drymill,57.956,54.793,4
4,108,impregnado,26.987000000000002,26.398,2
4,108,secado,45.376999999999995,43.486,3
4,109,aserradero,184.968,92.113,6
4,109,bano,15.645,15.136,1
4,109,drymill,44.312,42.664,3
4,109,impregnado,14.191,13.98,1
4,109,secado,62.022999999999996,60.377,4
4,110,aserradero,117.919,58.349000000000004,4
4,110,bano,30.054000000000002,30.054000000000002,2
4,110,drymill,44.331,42.018,2
4,110,impregnado,14.516,14.489,1
4,110,secado,30.602,29.328,2
4,112,aserradero,121.571,60.132999999999996,4
4,112,bano,30.368000000000002,29.579,2
4,112,drymill,28.21,27.323999999999998,2
4,112,impregnado,27.43,27.285,2
4,112,secado,30.244,28.951,2
4,113,aserradero,178.28300000000002,89.407,6
4,113,bano,15.547,15.547,1
4,113,drymill,57.313,53.870999999999995,3
4,113,impregnado,14.471,14.274,1
4,113,secado,60.385999999999996,58.285,4
4,114,aserradero,149.517,74.67,5
4,114,bano,45.761,45.671,3
4,114,drymill,57.088,54.072,3
4,114,impregnado,14.044,13.9,1
4,114,secado,59.181000000000004,56.638,3
4,115,aserradero,149.437,74.879,5
4,115,bano,15.007,14.55,1
4,115,drymill,61.461,57.979,4
4,115,secado,60.688,59.084,4
4,116,aserradero,149.98000000000002,74.62,5
4,116,drymill,57.812,55.736000000000004,4
4,116,impregnado,12.897,12.818,1
4,116,secado,58.703,57.325,4
4,117,aserradero,152.243,76.203,5
4,117,bano,15.205,14.737,1
4,117,drymill,76.065,72.791,4
4,117,secado,73.508,71.352,5
4,118,aserradero,28.439,14.448,1
4,119,aserradero,147.153,73.738,5
4,119,bano,29.655,29.083,2
4,119,drymill,30.114,28.719,2
4,119,secado,45.638,44.254999999999995,3
4,120,aserradero,181.82399999999998,91.161,6
4,120,drymill,85.411,81.232,5
4,120,impregnado,57.283,56.949,3
4,120,secado,74.049,72.83,5
4,121,aserradero,118.25200000000001,58.848,4
4,121,bano,31.049,30.765,2
4,121,drymill,44.206,41.544,3
4,121,impregnado,14.244,14.243,1
4,121,secado,44.449,43.741,3
4,122,aserradero,145.576,73.013,5
4,122,bano,14.041,14.041,1
4,122,drymill,29.451999999999998,28.316000000000003,2
4,122,secado,61.504,60.361000000000004,3
4,123,aserradero,143.282,71.169,5
4,123,bano,30.049,29.680999999999997,2
4,123,drymill,74.536,70.701,3
4,123,impregnado,25.719,24.88,1
4,123,secado,43.906,42.203,3
4,124,aserradero,184.052,91.907,6
4,124,bano,14.005,14.005,1
4,124,drymill,56.903,54.099999999999994,3
4,124,impregnado,54.282000000000004,53.146,3
4,124,secado,58.976,57.268,4
4,125,aserradero,31.738,15.811,1
4,125,secado,45.783,44.038,3
4,126,aserradero,121.857,60.239000000000004,4
4,126,drymill,90.32,84.544,5
4,126,impregnado,29.665,29.119,2
4,126,secado,44.495999999999995,42.923,3
4,127,aserradero,152.969,76.563,5
4,127,bano,15.625,15.625,1
4,127,drymill,43.737,41.245000000000005,3
4,127,impregnado,14.266,13.968,1
4,127,secado,59.435,57.509,4
4,128,aserradero,146.562,73.092,5
4,128,bano,14.959,14.959,1
4,128,drymill,87.777,83.429,6
4,128,impregnado,28.03,27.734,2
4,128,secado,75.236,72.406,5
4,129,aserradero,185.84,93.053,6
4,129,bano,45.734,45.28,3
4,129,drymill,29.273,27.397,2
4,129,impregnado,26.838,26.665,2
4,129,secado,45.438,43.713,3
4,130,aserradero,150.97899999999998,74.952,5
4,130,bano,15.526,15.356,1
4,130,drymill,60.216,57.039,4
4,130,impregnado,28.105,27.753999999999998,2
4,130,secado,46.058,45.073,3
4,131,aserradero,147.877,73.354,5
4,131,bano,59.908,59.781,4
4,131,drymill,30.32,28.942999999999998,2
4,131,impregnado,14.455,14.455,1
4,131,secado,30.996000000000002,30.154,2
4,132,aserradero,30.564,15.177,1
4,132,secado,15.189,15.022,1
4,133,aserradero,153.147,77.27,5
4,133,bano,59.697,58.848,4
4,133,drymill,14.851,13.984,1
4,133,impregnado,14.157,13.95,1
4,134,aserradero,92.275,45.724000000000004,3
4,134,bano,14.381,14.25,1
4,134,drymill,44.503,42.163,3
4,134,impregnado,14.39,14.339,1
4,134,secado,46.397000000000006,44.631,3
4,135,aserradero,146.893,73.132,5
4,135,drymill,44.421,41.949,3
4,135,impregnado,14.322,14.322,1
4,135,secado,60.247,59.324,4
4,136,aserradero,183.651,92.316,6
4,136,drymill,86.669,81.705,5
4,136,impregnado,14.063,13.849,1
4,136,secado,89.168,86.972,6
4,137,aserradero,179.331,89.81,6
4,137,bano,30.68,30.222,2
4,137,drymill,70.509,66.941,4
4,137,impregnado,53.474000000000004,53.198,3
4,137,secado,58.438,57.087,4
4,138,aserradero,175.837,87.45400000000001,6
4,138,drymill,58.288000000000004,55.912,3
4,138,impregnado,28.911,28.87,1
4,138,secado,75.451,72.973,5
4,139,drymill,14.4,13.706,1
4,139,impregnado,13.835,13.752,1
4,139,secado,31.318,30.451,2
4,140,aserradero,143.402,71.918,5
4,140,drymill,60.473,57.272,3
4,140,impregnado,41.487,41.346000000000004,2
4,140,secado,29.942,29.407,2
4,141,aserradero,178.17600000000002,89.272,6
4,141,drymill,98.267,93.616,5
4,141,impregnado,84.792,83.375,3
4,141,secado,121.695,119.45,6
4,142,aserradero,175.364,87.682,6
4,142,drymill,87.791,84.026,6
4,142,impregnado,27.576999999999998,27.195999999999998,2
4,142,secado,77.679,75.706,5
4,143,aserradero,119.134,58.969,4
4,143,bano,14.499,14.259,1
4,143,drymill,59.916,57.076,4
4,143,impregnado,13.674,13.641,1
